s4697,TV SHOW,STAY HERE,UNKNOWN,"GENEVIEVE GORDER, PETER LORIMER",UNITED STATES,2018-08-17,2018,TV-PG,1 Season,REALITY TV,DESIGNER GENEVIEVE GORDER AND REAL ESTATE EXPERT PETER LORIMER SHOW PROPERTY OWNERS HOW TO TURN THEIR SHORT-TERM RENTALS INTO MONEYMAKING SHOWSTOPPERS.
s4698,MOVIE,THE MOTIVE,MANUEL MARTÍN CUENCA,"JAVIER GUTIÉRREZ, MARÍA LEÓN, ADELFA CALVO, ADRIANA PAZ, TENOCH HUERTA, RAFAEL TÉLLEZ, ANTONIO DE LA TORRE","SPAIN, MEXICO",2018-08-17,2017,TV-MA,114 min,"COMEDIES, DRAMAS, INTERNATIONAL MOVIES",AN ASPIRING WRITER WITH NO IMAGINATION SEEKS INSPIRATION FOR HIS NOVEL BY MANIPULATING THE LIVES OF HIS NEIGHBORS SO THAT HE CAN WRITE ABOUT THEM.
s4699,MOVIE,TO ALL THE BOYS I’VE LOVED BEFORE,SUSAN JOHNSON,"LANA CONDOR, NOAH CENTINEO, JANEL PARRISH, ANNA CATHCART, ANDREW BACHELOR, TREZZO MAHORO, MADALEINE ARTHUR, ISRAEL BROUSSARD, EMILIJA BARANAC, JOHN CORBETT",UNITED STATES,2018-08-17,2018,TV-14,100 min,"COMEDIES, INTERNATIONAL MOVIES, ROMANTIC MOVIES","WHEN HER SECRET LOVE LETTERS SOMEHOW GET MAILED TO EACH OF HER FIVE CRUSHES, LARA JEAN FINDS HER QUIET HIGH SCHOOL EXISTENCE TURNED UPSIDE DOWN."
s4700,MOVIE,YOO BYUNG JAE: DISCOMFORT ZONE,Y. JOON CHUNG,YOO BYUNG JAE,SOUTH KOREA,2018-08-17,2018,TV-MA,54 min,STAND-UP COMEDY,DARING COMEDIAN YOO BYUNG-JAE CONNECTS CRITICISM HE'S RECEIVED FROM THE GENERAL PUBLIC TO SOME OF THE MOST TOUCHY ISSUES IN CURRENT KOREAN SOCIETY.
s4701,MOVIE,BHAVESH JOSHI SUPERHERO,VIKRAMADITYA MOTWANE,"HARSHVARDHAN KAPOOR, PRIYANSHU PAINYULI, ASHISH VERMA, SHREIYA SABHARWAL, PRATAP PHAD, CHINMAYEE MANDLEKAR, NISHIKANT KAMAT, HRISHIKESH JOSHI",INDIA,2018-08-16,2018,TV-14,150 min,"DRAMAS, INTERNATIONAL MOVIES, SCI-FI & FANTASY","WHEN HIS BEST FRIEND IS KILLED FOR UNCOVERING POLITICAL CORRUPTION, AN IDEALISTIC YOUNG MAN DECIDES TO BECOME A MASKED FIGHTER FOR JUSTICE."
s4702,MOVIE,FOR HERE OR TO GO?,RUCHA HUMNABADKAR,"ALI FAZAL, MELANIE CHANDRA, RAJIT KAPOOR, AMITOSH NAGPAL, OMI VAIDYA, SAMRAT CHAKRABARTI, KEITH STEVENSON","UNITED STATES, INDIA",2018-08-15,2015,TV-MA,105 min,"COMEDIES, DRAMAS, INDEPENDENT MOVIES",A SOFTWARE ENGINEER MUST DECIDE IF HE'D RATHER NAVIGATE AMERICA'S FRUSTRATING VISA RENEWAL PROCESS OR SIMPLY RETURN TO HIS HOME COUNTRY OF INDIA.
s4703,TV SHOW,72 DANGEROUS ANIMALS: ASIA,UNKNOWN,BOB BRISBANE,AUSTRALIA,2018-08-10,2018,TV-14,1 Season,"DOCUSERIES, INTERNATIONAL TV SHOWS, SCIENCE & NATURE TV","FROM FANGS TO CLAWS TO VENOMOUS STINGS, THEY ALL WIELD DEADLY WEAPONS. BUT WHICH CREATURE WILL BE CROWNED THE FIERCEST OF ALL?"
s4704,TV SHOW,AFFLICTED,UNKNOWN,UNKNOWN,UNITED STATES,2018-08-10,2018,TV-MA,1 Season,"DOCUSERIES, REALITY TV, SCIENCE & NATURE TV",BAFFLING SYMPTOMS. CONTROVERSIAL DIAGNOSES. COSTLY TREATMENTS. SEVEN PEOPLE WITH CHRONIC ILLNESSES SEARCH FOR ANSWERS – AND RELIEF.
s4705,TV SHOW,ALL ABOUT THE WASHINGTONS,UNKNOWN,"JOSEPH SIMMONS, JUSTINE SIMMONS, KIANA LEDÉ, NATHAN ANDERSON, LEAH ROSE RANDALL, MACEO SMEDLEY, QUINCY FOUSE, DJ RUCKUS, ADAIN BRADLEY, TIM MEADOWS, DAYMOND JOHN, ERICK CHAVARRIA, CHRISTOPHER CLARKE, AUBREY CLELAND, ARSENIO HALL, STEPHEN SCHNEIDER, MAX GOUDSMIT, NOAH GERRY, JAMIE VANDYKE, ASHLEIGH HAIRSTON",UNITED STATES,2018-08-10,2018,TV-PG,1 Season,TV COMEDIES,"HIP-HOP ICON MC JOE SPEED RETIRES FROM SHOWBIZ AND FINDS A NEW RHYTHM BALANCING BUSINESS, ROMANCE AND EVERYDAY FAMILY CHAOS."
s4706,MOVIE,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,MIKE NEWELL,"LILY JAMES, MICHIEL HUISMAN, PENELOPE WILTON, TOM COURTENAY, JESSICA BROWN FINDLAY, KATHERINE PARKINSON, MATTHEW GOODE","UNITED KINGDOM, FRANCE, UNITED STATES",2018-08-10,2018,TV-PG,124 min,"DRAMAS, ROMANTIC MOVIES",A LONDON WRITER BONDS WITH THE COLORFUL RESIDENTS OF GUERNSEY AS SHE LEARNS ABOUT THE BOOK CLUB THEY FORMED DURING THE WWII GERMAN OCCUPATION.
s4709,MOVIE,PERDIDA,ALEJANDRO MONTIEL,"LUISANA LOPILATO, AMAIA SALAMANCA, RAFAEL SPREGELBURD, NICOLÁS FURTADO, ORIANA SABATINI, PEDRO CASABLANC, ARANCHA MARTÍ, CARLOS ALCÁNTARA, MARÍA ONETTO, SARA SÁLAMO","ARGENTINA, SPAIN",2018-08-09,2018,TV-MA,104 min,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS","A POLICEWOMAN WHOSE CHILDHOOD FRIEND DISAPPEARED IN PATAGONIA YEARS AGO STARTS A NEW SEARCH TO FIND ANSWERS, AND SOON FINDS HER OWN LIFE IN DANGER."
s4710,TV SHOW,THE ORIGINALS,UNKNOWN,"JOSEPH MORGAN, DANIEL GILLIES, PHOEBE TONKIN, CHARLES MICHAEL DAVIS, LEAH PIPES, DANIELLE CAMPBELL, CLAIRE HOLT, STEVEN KRUEGER",UNITED STATES,2018-08-09,2018,TV-14,5 Seasons,"TV DRAMAS, TV HORROR, TV MYSTERIES","THE MIKAELSONS MOVE TO NEW ORLEANS AND FORM AN ALLIANCE WITH LOCAL WITCHES IN AN EFFORT TO RULE THE CITY ONCE AGAIN IN THIS ""VAMPIRE DIARIES"" SPINOFF."
s4711,TV SHOW,PRETTY MAN,UNKNOWN,"SIERRA LI, DYLAN XIONG, YU YI JIE, ZHAO YAO KE, TIEN HSIN",UNKNOWN,2018-08-08,2018,TV-14,1 Season,"INTERNATIONAL TV SHOWS, ROMANTIC TV SHOWS, TV DRAMAS","DOOMED BY MISUNDERSTANDINGS, TWO MIDDLE-SCHOOL CLASSMATES MISS THEIR SHOT AT LOVE – BUT A TWIST OF FATE BRINGS THEM TOGETHER YEARS LATER."
s4712,TV SHOW,ON CHILDREN,UNKNOWN,"CHUAN-CHEN YEH, CHUNG HSIN-LING, FRANCES WU, CHIUNG-HSUAN HSIEH, SU-YUN KO, IVY YIN, GINGLE WANG, HSIU-FU LIU, TZU-CHUAN LIU, YU-XUAN WANG",TAIWAN,2018-08-05,2018,TV-14,1 Season,"INTERNATIONAL TV SHOWS, TV DRAMAS, TV MYSTERIES","THESE UNCANNY TALES REVEAL A WORLD WHERE INDIVIDUALS FACE THE TRAGIC CONSEQUENCES OF SOCIAL PRESSURE, PARENTAL OPPRESSION AND FAMILY DYSFUNCTION."
s4713,MOVIE,2 STATES,ABHISHEK VARMAN,"ALIA BHATT, ARJUN KAPOOR, RONIT ROY, AMRITA SINGH, REVATHY, ARU KRISHANSH VERMA",INDIA,2018-08-04,2014,TV-PG,143 min,"COMEDIES, DRAMAS, INTERNATIONAL MOVIES","GRADUATE STUDENTS KRISH AND ANANYA HOPE TO WIN THEIR PARENTS' APPROVAL BEFORE THEY MARRY, BUT THE TWO FAMILIES CLASH OVER THEIR CULTURAL DIFFERENCES."
s4714,MOVIE,BAAGHI,SABIR KHAN,"TIGER SHROFF, SHRADDHA KAPOOR, SUDHEER BABU, PARAS ARORA, SUNIL GROVER, SOURAV CHAKRABORTY, SHAURYA BHARDAWAJ",INDIA,2018-08-04,2016,TV-14,127 min,"ACTION & ADVENTURE, INTERNATIONAL MOVIES",A MARTIAL ARTIST FACES HIS BIGGEST TEST WHEN HE HAS TO TRAVEL TO BANGKOK TO RESCUE THE WOMAN HE LOVES FROM THE CLUTCHES OF HIS ROMANTIC RIVAL.
s4715,MOVIE,BRIJ MOHAN AMAR RAHE,NIKHIL NAGESH BHAT,"ARJUN MATHUR, NIDHI SINGH, MANAV VIJ, SHEETAL THAKUR, SUNNY HINDUJA, YOGENDRA TIKKU, VIJAYANT KOHLI",INDIA,2018-08-04,2018,TV-MA,100 min,"COMEDIES, DRAMAS, INTERNATIONAL MOVIES",FAKING HIS DEATH TO ESCAPE THE REALITIES OF HIS UNEVENTFUL LIFE WORKED OUT WELL FOR BRIJ MOHAN – UNTIL HE WAS SENTENCED TO DEATH FOR HIS OWN MURDER.
s4716,MOVIE,FLAVORS OF YOUTH: INTERNATIONAL VERSION,"XIAOXING YI, YOSHITAKA TAKEUCHI, HAOLING LI","TAITO BAN, MARIYA ISE, MINAKO KOTOBUKI, HARUKA SHIRAISHI, HIROKI YASUMOTO, TAKEO OTSUKA, IKUMI HASEGAWA, TAKAYUKI NAKATSUKASA","CHINA, JAPAN",2018-08-04,2018,TV-PG,74 min,"ANIME FEATURES, INTERNATIONAL MOVIES, ROMANTIC MOVIES","MEMORIES IN A BOWL OF STEAMING NOODLES, A FADING BEAUTY FINDING HER WAY AND A BITTERSWEET FIRST LOVE – ALL IN THESE STORIES OF CITY LIFE IN CHINA."
s4717,TV SHOW,COCAINE COAST,UNKNOWN,"JAVIER REY, TRISTÁN ULLOA, ANTONIO DURÁN 'MORRIS', CARLOS BLANCO, MANUEL LOURENZO, JANA PÉREZ, XOSÉ ANTONIO TOURIÑÁN, ISABEL NAVEIRA, EVA FERNÁNDEZ, JUAN PABLO SHUK",SPAIN,2018-08-03,2018,TV-MA,1 Season,"CRIME TV SHOWS, INTERNATIONAL TV SHOWS, SPANISH-LANGUAGE TV SHOWS","IN 1980S GALICIA, SPAIN, A YOUNG FISHERMAN BECOMES A PROSPEROUS COCAINE SMUGGLER BY PROVIDING LATIN AMERICAN SUPPLIERS WITH A EUROPEAN ENTRY POINT."
s4718,TV SHOW,DINOTRUX SUPERCHARGED,UNKNOWN,"ANDREW FRANCIS, RICHARD IAN COX, BRIAN DRUMMOND, MATT HILL, ASHLEIGH BALL, PAUL DOBSON",UNKNOWN,2018-08-03,2018,TV-Y7,3 Seasons,KIDS' TV,"AMPED UP WITH POWERS THAT MAKE THEM FASTER, STRONGER AND MORE AGILE THAN EVER, THE DINOTRUX ARE BACK TO FACE NEW CHALLENGES AND MEET NEW FRIENDS."
s4719,MOVIE,LIKE FATHER,LAUREN MILLER ROGEN,"KRISTEN BELL, KELSEY GRAMMER, SETH ROGEN, PAUL W. DOWNS, ZACH APPELMAN, LEONARD OUZTS, BLAIRE BROOKS, ANTHONY LACIURA, MARY LOORAM, BRETT GELMAN",UNITED STATES,2018-08-03,2018,TV-MA,104 min,"COMEDIES, DRAMAS","AFTER SHE'S LEFT AT THE ALTAR, A WORKAHOLIC ADVERTISING EXECUTIVE ENDS UP ON HER CARIBBEAN HONEYMOON CRUISE WITH HER ESTRANGED FATHER."
s4720,MOVIE,7 KHOON MAAF,VISHAL BHARDWAJ,"PRIYANKA CHOPRA, NEIL NITIN MUKESH, JOHN ABRAHAM, IRRFAN KHAN, ALEKSANDR DYACHENKO, ANNU KAPOOR, NASEERUDDIN SHAH, VIVAAN SHAH, USHA UTHUP, KONKONA SEN SHARMA",INDIA,2018-08-02,2011,TV-MA,148 min,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS","SPICED LIBERALLY WITH BLACK COMEDY, THIS BOLLYWOOD DRAMA FOLLOWS THE LETHAL LOVE LIFE OF A WOMAN WHO MARRIES NUMEROUS MEN – ONLY TO FIND THEM FLAWED."
s4721,MOVIE,CHILLAR PARTY,"VIKAS BAHL, NITESH TIWARI","IRFAN KHAN, RAJU, SANATH MENON, ROHAN GROVER, NAMAN JAIN, AARAV KHANNA, VISHESH TIWARI, CHINMAI CHANDRANSHUH, VEDANT DESAI, SHRIYA SHARMA, DIVJI HANDA",INDIA,2018-08-02,2011,TV-PG,127 min,"CHILDREN & FAMILY MOVIES, COMEDIES, DRAMAS","EIGHT FEISTY BOYS BEFRIEND YOUNG DRIFTER FATKA. WHEN A MEAN POLITICIAN THREATENS FATKA'S WAY OF LIFE, THE BOYS BAND TOGETHER IN HONOR OF THEIR PAL."
s4722,MOVIE,FASHION,MADHUR BHANDARKAR,"PRIYANKA CHOPRA, KANGANA RANAUT, MUGDHA GODSE, ARBAAZ KHAN, ARJAN BAJWA, RAJ BABBAR, KIRAN JUNEJA, SAMIR SONI",INDIA,2018-08-02,2008,TV-MA,158 min,"DRAMAS, INTERNATIONAL MOVIES",A SMALL-TOWN GIRL FINALLY REALIZES HER DREAM OF BECOMING A FAMOUS SUPERMODEL BUT SOON FINDS THERE'S A PRICE FOR HER GLAMOROUS NEW LIFE.
s4723,MOVIE,FITOOR,ABHISHEK KAPOOR,"ADITYA ROY KAPOOR, KATRINA KAIF, TABU, RAHUL BHATT, LARA DUTTA, AKSHAY OBEROI, ADITI RAO HYDARI, AJAY DEVGN",INDIA,2018-08-02,2016,TV-14,124 min,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES",A YOUNG ARTIST FALLS FOR AN ARISTOCRATIC YOUNG WOMAN WHOSE BITTER MOTHER HAS TRAINED HER IN THE ART OF BREAKING HEARTS.
s4724,MOVIE,FIZA,KHALID MOHAMED,"KARISMA KAPOOR, JAYA BHADURI, HRITHIK ROSHAN, NEHA, ASHA SACHDEV, BIKRAM SALUJA, ISHA KOPPIKAR, JOHNY LEVER, SUSHMITA SEN, MANOJ BAJPAYEE",INDIA,2018-08-02,2000,TV-14,163 min,"DRAMAS, INTERNATIONAL MOVIES, MUSIC & MUSICALS","FIZA'S BROTHER DISAPPEARS DURING MUMBAI'S HORRIFYING 1993 RIOTS. EACH DAY, FIZA AND HER WIDOWED MOTHER HOPE THAT HE WILL RETURN."
s4725,MOVIE,GUZAARISH,SANJAY LEELA BHANSALI,"HRITHIK ROSHAN, AISHWARYA RAI BACHCHAN, SHERNAZ PATEL, ADITYA ROY KAPOOR, NAFISA ALI, MONIKANGANA DUTTA, SUHEL SETH, RAJIT KAPOOR, ASH CHANDLER, VIJAY CRISHNA",INDIA,2018-08-02,2010,TV-14,121 min,"DRAMAS, INTERNATIONAL MOVIES","AFTER AN ONSTAGE DISASTER LEAVES AN ILLUSIONIST PARALYZED, HE CHANNELS HIS MAGIC INTO A HIT RADIO SHOW. YEARS LATER, HE FIGHTS FOR THE RIGHT TO DIE."
s4726,MOVIE,HAIDER,VISHAL BHARDWAJ,"SHAHID KAPOOR, TABU, SHRADDHA KAPOOR, KAY KAY MENON, IRRFAN KHAN, NARENDRA JHA",INDIA,2018-08-02,2014,TV-MA,154 min,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES",SHAHID KAPOOR DELIVERS A SEARING PERFORMANCE IN THIS BOLLYWOOD TAKE ON HAMLET THAT UNFOLDS AMID KASHMIRI CULTURE AND HISTORY.
s4727,MOVIE,HIGHWAY,IMTIAZ ALI,"RANDEEP HOODA, ALIA BHATT, DURGESH KUMAR, PRADEEP NAGAR",INDIA,2018-08-02,2014,TV-14,127 min,"ACTION & ADVENTURE, DRAMAS, INTERNATIONAL MOVIES","CITY GIRL VEERA IS KIDNAPPED ON THE EVE OF HER WEDDING, BUT AS HER CAPTORS TAKE HER THROUGH THE COUNTRYSIDE, VEERA FINDS HERSELF FEELING EMANCIPATED."
s4728,MOVIE,I HATE LUV STORYS,PUNIT MALHOTRA,"IMRAN KHAN, SONAM KAPOOR, SAMMIR DATTANI, SAMIR SONI, KAVIN DAVE, BRUNA ABDULLAH",INDIA,2018-08-02,2010,TV-14,128 min,"COMEDIES, INTERNATIONAL MOVIES, MUSIC & MUSICALS",THIS BOLLYWOOD SPOOF RECOUNTS THE UPS AND DOWNS OF AN ASSISTANT FILM DIRECTOR WHO LOATHES ROMANCE AND A DESIGNER WHO ADORES ALL THINGS SENTIMENTAL.
s4729,MOVIE,JOKER,SHIRISH KUNDER,"AKSHAY KUMAR, SONAKSHI SINHA, SHREYAS TALPADE, MINISSHA LAMBA, PITOBASH, DARSHAN JARIWALA, ALEXX O'NELL, ASRANI, SANJAY MISHRA, VRIJESH HIRJEE",INDIA,2018-08-02,2012,TV-PG,98 min,"COMEDIES, INTERNATIONAL MOVIES, MUSIC & MUSICALS",A REMOTE VILLAGE SITUATED NEITHER IN INDIA OR PAKISTAN BECOMES ITS OWN REPUBLIC AFTER INMATES AT THE LOCAL MENTAL ASYLUM BUST LOOSE AND TAKE OVER.
s4730,MOVIE,MAIN AURR MRS. KHANNA,PREM SONI,"SALMAN KHAN, KAREENA KAPOOR, SOHAIL KHAN, PREITY ZINTA, BAPPI LAHIRI, YASH TONK, NAUHEED CYRUSI, MAHEK CHAHAL",INDIA,2018-08-02,2009,TV-14,109 min,"INTERNATIONAL MOVIES, MUSIC & MUSICALS, ROMANTIC MOVIES","A FINANCIALLY TROUBLED INDIAN MAN HEADS TO SINGAPORE TO FIND EMPLOYMENT, WHILE HIS PRETTY WIFE STAYS BEHIND IN A MOVE THAT COULD CAUSE TROUBLE."
s4731,MOVIE,MOHENJO DARO,ASHUTOSH GOWARIKER,"HRITHIK ROSHAN, SONAKSHI SINHA, POOJA HEGDE, KABIR BEDI, ARUNODAY SINGH, KISHORI SHAHANE, NARENDRA JHA, NITISH BHARADWAJ",INDIA,2018-08-02,2016,TV-14,168 min,"ACTION & ADVENTURE, DRAMAS, INTERNATIONAL MOVIES","A COURAGEOUS VILLAGER MOVES TO THE ANCIENT CITY OF MOHENJO DARO, WHERE HE FALLS FOR THE DAUGHTER OF A PRIEST AND DOES BATTLE WITH A TYRANT."
s4732,MOVIE,RAAJNEETI,PRAKASH JHA,"AJAY DEVGN, NANA PATEKAR, RANBIR KAPOOR, KATRINA KAIF, ARJUN RAMPAL, MANOJ BAJPAYEE, SARAH THOMPSON, NASEERUDDIN SHAH",INDIA,2018-08-02,2010,TV-14,162 min,"DRAMAS, INTERNATIONAL MOVIES, THRILLERS","WHEN THE AMERICAN-EDUCATED SCION OF A POWERFUL INDIAN FAMILY RETURNS TO THE SUBCONTINENT, HIS FIRST TASTE OF POWER STARTS HIM DOWN A CORRUPT PATH."
s4733,MOVIE,RANG DE BASANTI,RAKEYSH OMPRAKASH MEHRA,"AAMIR KHAN, SIDDHARTH, ATUL KULKARNI, SHARMAN JOSHI, KUNAL KAPOOR, ALICE PATTEN, SOHA ALI KHAN, WAHEEDA REHMAN, KIRON KHER, OM PURI, ANUPAM KHER, MADHAVAN",INDIA,2018-08-02,2006,TV-14,159 min,"DRAMAS, INTERNATIONAL MOVIES",AN IDEALISTIC ENGLISH FILMMAKER CASTS A GROUP OF STUDENT ACTORS IN HER DOCUDRAMA ABOUT INDIA'S REVOLUTION AGAINST BRITISH RULE IN THE 1920S.
s4734,MOVIE,ROWDY RATHORE,PRABHU DEVA,"AKSHAY KUMAR, SONAKSHI SINHA, NASSER, YASHPAL SHARMA, PARESH GANATRA, GURDIP KOHLI, MUSHTAQ KHAN, AMIT KUMAR TIWARI",INDIA,2018-08-02,2012,TV-14,137 min,"ACTION & ADVENTURE, COMEDIES, INTERNATIONAL MOVIES","A CON MAN UNCOVERS A DEADLY SECRET AND MUST SAVE HIS LADY LOVE, THE LITTLE GIRL WHO INSISTS SHE'S HIS DAUGHTER AND THE SMALL-TOWN LOCALS FROM THE MOB."
s4735,MOVIE,TAMASHA,IMTIAZ ALI,"RANBIR KAPOOR, DEEPIKA PADUKONE, PIYUSH MISHRA, JAVED SHEIKH, NIKHIL BHAGAT, FARAAZ SERVAIA",INDIA,2018-08-02,2015,TV-14,133 min,"DRAMAS, INTERNATIONAL MOVIES, ROMANTIC MOVIES","MEETING WHILE ON VACATION, VED AND TARA SENSE A CONNECTION BUT VOW TO KEEP THEIR REAL IDENTITIES A SECRET. YEARS LATER, THEIR PATHS CROSS AGAIN."
s4736,MOVIE,TERE NAAL LOVE HO GAYA,MANDEEP KUMAR,"RITEISH DESHMUKH, GENELIA D'SOUZA, TINNU ANAND, OM PURI, SMITA JAYKAR, CHITRASHI RAWAT, NAVIN PRABHAKAR, KARTAR CHEEMA",INDIA,2018-08-02,2012,TV-14,127 min,"COMEDIES, INTERNATIONAL MOVIES, ROMANTIC MOVIES","MINI ISN'T EAGER TO WED THE RICH SUITOR WHO'S BEEN CHOSEN FOR HER, SO SHE STAGES HER OWN KIDNAPPING AND RUNS OFF WITH A MAN WHO WORKS FOR HER FATHER."
s4737,MOVIE,THANK YOU,ANEES BAZMEE,"AKSHAY KUMAR, BOBBY DEOL, SONAM KAPOOR, IRRFAN KHAN, SUNIL SHETTY, RIMI SEN, CELINA JAITLY",INDIA,2018-08-02,2011,TV-14,131 min,"COMEDIES, INTERNATIONAL MOVIES, ROMANTIC MOVIES",THREE CHEATING HUSBANDS END UP PAYING THE PRICE FOR THEIR INFIDELITIES WHEN THEIR SPOUSES HIRE A PRIVATE DETECTIVE – WHO FALLS FOR ONE OF THE WIVES.
s4738,MOVIE,THE BLUE UMBRELLA,VISHAL BHARDWAJ,"PANKAJ KAPUR, SHREYA SHARMA, DOLLY AHLUWALIA, DEEPAK DOBRIYAL, RAHUL KUMAR, PARAMJIT SINGH KAKRAN, PIU DUTT, SAMRAT MUKHERJEE",INDIA,2018-08-02,2005,TV-PG,90 min,"CHILDREN & FAMILY MOVIES, DRAMAS, INDEPENDENT MOVIES","A CHARMING ALLEGORY BASED ON A NOVELLA BY RUSKIN BOND, THIS VISUALLY STUNNING FILM FROM INDIA EXPLORES THEMES OF GREED, LONELINESS, LONGING AND LOSS."
s4739,TV SHOW,BECOMING CHAMPIONS,UNKNOWN,UNKNOWN,MEXICO,2018-08-01,2018,TV-G,1 Season,"DOCUSERIES, INTERNATIONAL TV SHOWS",THIS SERIES LOOKS AT THE STORIES BEHIND THE ATHLETES AND COUNTRIES THAT HAVE ACHIEVED WORLD CUP CHAMPION STATUS.
s4740,MOVIE,BEING NAPOLEON,"JESSE HANDSHER, OLIVIER ROLAND","MARK SCHNEIDER, FRANK SAMSON",UNITED STATES,2018-08-01,2018,TV-MA,88 min,DOCUMENTARIES,"ON THE 200TH ANNIVERSARY OF THE BATTLE OF WATERLOO, THOUSANDS OF ENTHUSIASTS REENACT THE EPIC CLASH. BUT THERE CAN ONLY BE ONE NAPOLEON."
s4741,MOVIE,INVISIBLE,PABLO GIORGELLI,"MORA ARENILLAS, MARA BESTELLI, DIEGO CREMONESI","ARGENTINA, FRANCE",2018-08-01,2017,TV-MA,87 min,"DRAMAS, INDEPENDENT MOVIES, INTERNATIONAL MOVIES","AFTER LEARNING SHE'S PREGNANT, A TEEN GRAPPLES WITH THE CONSEQUENCES WHILE TRYING TO GO ABOUT HER LIFE AS IF NOTHING HAS CHANGED."
s4742,TV SHOW,SWITCHED,UNKNOWN,"DAIKI SHIGEOKA, TOMOHIRO KAMIYAMA, KAYA KIYOHARA, MIU TOMITA, REIKA KIRISHIMA, SHINJI ROKKAKU, MIU SUZUKI, RIKO HISADA, MEGUMI SEKI, SHOKO NAKAJIMA",JAPAN,2018-08-01,2018,TV-MA,1 Season,"INTERNATIONAL TV SHOWS, TV DRAMAS, TV MYSTERIES","HIGH SCHOOLER AYUMI'S PERFECT WORLD EVAPORATES WHEN HER ENVIOUS CLASSMATE ZENKO SOMEHOW STEALS HER BODY, HER BOYFRIEND AND HER LIFE."
s4743,TV SHOW,THE COULD’VE-GONE-ALL-THE-WAY COMMITTEE,UNKNOWN,"JIRO SATO, MAI SHIRAISHI, TAKAYUKI YAMADA, SHOTARO MAMIYA, TAMOTSU KANSHUJI, YUKA OGURA, KENTA HAMANO, YUKA KURAMOCHI, YUKI MORINAGA, RENA TAKEDA, MUNENORI NAGANO, SHIORI ENATSU, TORU TEZUKA, YOSUKE SUGINO, MAIKA YAMAMOTO, AKIYOSHI NAKAO, AOI MORIKAWA, MASATO YANO, MARI YAMACHI, MEGUMI, MAYUKO FUKUDA, YUTA KOSEKI",JAPAN,2018-08-01,2018,TV-14,1 Season,"INTERNATIONAL TV SHOWS, ROMANTIC TV SHOWS, TV DRAMAS",PEOPLE BRING THEIR STORIES OF MISSED LUST CONNECTIONS TO AN OBJECTIVE PANEL OF EXPERTS WHO THEN JUDGE WHETHER THEY COULD HAVE GONE ALL THE WAY OR NOT.
s4744,TV SHOW,A VERY SECRET SERVICE,UNKNOWN,"HUGO BECKER, WILFRED BENAÏCHE, CHRISTOPHE KOUROTCHKINE, KARIM BARRAS, BRUNO PAVIOT, JEAN-ÉDOUARD BODZIAK, MATHILDE WARNIER, JOSÉPHINE DE LA BAUME, MARIE-JULIE BAUP, ANTOINE GOUY, JULIE FARENC",FRANCE,2018-07-30,2018,TV-MA,2 Seasons,"INTERNATIONAL TV SHOWS, TV COMEDIES","AT THE HEIGHT OF THE COLD WAR IN 1960, ANDRÉ MERLAUX JOINS THE FRENCH SECRET SERVICE AND CONTENDS WITH ENEMIES BOTH FOREIGN AND BUREAUCRATIC."
s4745,TV SHOW,SWORDGAI THE ANIMATION,UNKNOWN,"YUTO UEMURA, YUUKA AISAKA, NOBUNAGA SHIMAZAKI, YUUICHIROU UMEHARA, TOSHIHIKO SEKI, JOUJI NAKATA, RINA SATOU, TOMOKAZU SUGITA, HIRO SHIMONO, AYANE SAKURA, URARA TAKANO, KOHEI MURAKAMI, MAAYA UCHIDA, TAKAYA KURODA, MICHIKO NEYA, TAKAYA HASHI",JAPAN,2018-07-30,2018,TV-MA,2 Seasons,"ANIME SERIES, INTERNATIONAL TV SHOWS","A YOUNG MAN BECOMES HOST TO A LEGENDARY INFERNAL SWORD AND, WITH THE FATE OF HUMANITY NOW IN HIS ARM, WIELDS ITS DEMONIC POWER AGAINST HIS ENEMIES."
s4746,MOVIE,DA KATH & KIM CODE,TED EMERY,"JANE TURNER, GINA RILEY, GLENN ROBBINS, PETER ROWSTHORN, MAGDA SZUBANSKI",AUSTRALIA,2018-07-28,2005,TV-PG,82 min,MOVIES,"KATH AND KEL'S UNION IS TESTED BY MICHAEL BUBLÉ, DAUGHTER KIM TRIES POLE DANCING, PAL SHARON FINDS LOVE ONLINE, AND A STALKER LURKS AMID YULETIDE CHEER."
s4747,MOVIE,KATH & KIMDERELLA,TED EMERY,"JANE TURNER, GINA RILEY, MAGDA SZUBANSKI, GLENN ROBBINS, PETER ROWSTHORN, ROB SITCH, RICHARD E. GRANT, BARRY HUMPHRIES, ERIN MULLALLY, JESSICA DE GOUW",AUSTRALIA,2018-07-28,2012,TV-14,86 min,COMEDIES,"CHIPPER BABY BOOMER KATH, DIVA DAUGHTER KIM AND HAPLESS PAL SHARON VISIT PAPILLOMA, ITALY, WHERE A ROYAL ROMANCE AND KNOCKOFF FASHIONS AWAIT."
